cik,Target,Acquiror,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv
1310914,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1310982,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1311230,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1311241,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1311370,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1311538,1,0,853736,53785847,892364,29022788,422566,20559098,18309539,#N/A,#N/A
1311596,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1311828,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1312073,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,453871000,#N/A,#N/A
1313024,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1313275,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38625000,#N/A,#N/A
1313911,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1313918,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1314102,0,0,-94000,19746000,#N/A,4984000,-67000,14762000,5971000,58277000,5971000
1314152,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37389000,#N/A,#N/A
1314223,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1314475,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1315255,0,0,10600000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1315257,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1315657,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316175,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316625,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316645,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316656,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316835,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316898,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1316944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1317577,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1317630,1,0,89000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1318008,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1318084,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1318220,0,1,139157000,11103925000,85703000,5449048000,85592000,5647515000,#N/A,#N/A,#N/A
1318484,0,0,7936000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1318605,0,1,#N/A,22664076000,#N/A,16750167000,-121337000,4752911000,2284631000,#N/A,#N/A
1318641,0,0,#N/A,15955870,#N/A,3109089,#N/A,7523970,#N/A,#N/A,#N/A
1318742,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1125137000,#N/A,#N/A
1319161,0,0,94000000,5340000000,24000000,5200000000,22000000,124000000,917000000,#N/A,917000000
1319229,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42524000,#N/A,#N/A
1319947,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1320414,0,0,55745000,4920626000,#N/A,3592566000,20172000,815725000,#N/A,#N/A,#N/A
1320461,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1320695,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1320760,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1320854,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,135523000,#N/A,#N/A
1320947,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1321646,0,0,35421000,2906645000,#N/A,2416408000,-3740000,457901000,#N/A,#N/A,#N/A
1321732,0,0,#N/A,308254000,#N/A,41707000,-2396000,266547000,#N/A,#N/A,#N/A
1321741,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1321771,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1321788,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1321792,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1322505,0,0,#N/A,49660000,#N/A,12708000,#N/A,36952000,#N/A,#N/A,#N/A
1322554,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1322705,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1323468,0,0,#N/A,2564020000,-65662000,2166179000,-65527000,#N/A,#N/A,#N/A,#N/A
1323648,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1323885,0,0,-7695000,#N/A,#N/A,#N/A,#N/A,#N/A,41157000,#N/A,#N/A
1323974,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1324245,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1324272,0,0,15063000,207472000,#N/A,128463000,9211000,79009000,107629000,#N/A,#N/A
1324404,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1324410,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1324424,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1324772,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1324948,0,0,20529000,1097709000,#N/A,412181000,12770000,685528000,146656000,#N/A,#N/A
1325281,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1325702,0,0,5229000,441952000,#N/A,514066000,-49790000,-72114000,180462000,#N/A,#N/A
1325814,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1325879,0,0,-9426000,27285000,#N/A,29208000,-5605000,-1923000,127000,#N/A,#N/A
1325955,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1325964,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1326003,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1326110,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14000,#N/A,#N/A
1326141,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1326160,0,0,888000000,1.32761E+11,-222000000,#N/A,-227000000,#N/A,#N/A,#N/A,#N/A
1326190,0,0,-5512378,38400335,#N/A,6193012,77801592,32207323,#N/A,#N/A,#N/A
1326200,0,0,-18634000,1568960000,-25104000,539261000,#N/A,1029699000,#N/A,#N/A,#N/A
1326380,0,0,286600000,4975900000,#N/A,2721800000,208700000,#N/A,#N/A,#N/A,#N/A
1326428,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,219250000,#N/A,#N/A
1326583,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1326732,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1326771,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1326801,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1327467,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1327471,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1327567,0,0,-54400000,3174600000,#N/A,#N/A,-60600000,#N/A,#N/A,13100300364,#N/A
1327688,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1327811,0,0,-88939000,3268282000,-88269000,1991674000,#N/A,1276608000,439584000,#N/A,#N/A
1327978,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53956000,#N/A,#N/A
1328143,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1328571,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1328581,0,0,-3000000,1439197000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1328655,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1328670,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1328792,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1329799,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1329842,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1330399,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A
1330421,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1330466,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1330622,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26135000,#N/A,#N/A
1330849,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1331301,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1331451,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A
1331520,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1331745,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1331757,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1331875,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1332349,0,0,-178369000,9217687000,-268600000,7139955000,-268487000,2077982000,1208868000,#N/A,#N/A
1332551,0,0,#N/A,2053543000,#N/A,1350453000,-3522000,704299000,#N/A,#N/A,#N/A
1333170,1,0,-2154000,317207000,-2419000,115134000,-1597000,201398000,#N/A,#N/A,#N/A
1333493,0,0,16741000,#N/A,#N/A,#N/A,#N/A,#N/A,77415000,#N/A,#N/A
1333513,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1334036,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1334814,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1334933,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,215118053,#N/A
1334978,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,716931000,#N/A,#N/A
1335103,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1335190,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1335236,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1335258,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1797544000,#N/A,#N/A
1335293,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1335732,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1335982,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1336047,0,0,132900000,8637800000,#N/A,#N/A,88200000,#N/A,352600000,#N/A,#N/A
1336339,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1336545,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1336917,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1336920,0,0,152000000,9132000000,60000000,#N/A,59000000,3135000000,2575000000,#N/A,#N/A
1337013,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1337272,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1337274,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1337298,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69373000,#N/A,#N/A
1337553,0,0,-28757000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1337619,1,0,-3063000,872401000,#N/A,458214000,#N/A,412889000,155480000,#N/A,#N/A
1338042,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1338065,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1983000000,#N/A,#N/A
1338095,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1338613,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1338690,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1339048,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1339469,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1339605,0,1,29874000,1241611000,#N/A,1098846000,12430000,142765000,#N/A,#N/A,#N/A
1339970,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1340127,1,0,-161000,#N/A,#N/A,#N/A,#N/A,#N/A,53488000,#N/A,#N/A
1340282,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1340554,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1340652,0,0,#N/A,155872000,#N/A,105983000,-7665000,49889000,4889000,#N/A,#N/A
1340786,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1341141,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20398000,#N/A,#N/A
1341235,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1341439,0,1,3037000000,1.236E+11,#N/A,#N/A,2032000000,#N/A,9035000000,1.20972E+11,#N/A
1341726,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1341766,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1342126,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1342423,0,0,-3239000,311166000,-2072000,175519000,-2072000,123487000,28092000,#N/A,#N/A
1342514,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1343719,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1344413,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1344596,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,167507000,#N/A,#N/A
1344980,0,0,123796000,2197687000,#N/A,1100038000,61212000,#N/A,#N/A,#N/A,#N/A
1345016,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1345122,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1345126,0,0,-10867000,1777155000,#N/A,882611000,1764000,856405000,#N/A,#N/A,#N/A
1346830,0,0,#N/A,63828000,#N/A,#N/A,-21971000,#N/A,#N/A,#N/A,#N/A
1346922,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1346980,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1347178,0,0,-654000,#N/A,#N/A,#N/A,#N/A,#N/A,38244000,#N/A,#N/A
1347185,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1347218,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1347523,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1347613,0,0,-42398000,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A
1347652,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22816482,#N/A,#N/A
1347858,0,0,-2732801,27642357,#N/A,3307998,-2746636,24334359,3335617,#N/A,#N/A
1348259,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,522145000,#N/A,#N/A
1348334,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88806000,#N/A,#N/A
1348649,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1348911,0,0,-8117000,38050000,#N/A,#N/A,-7644000,34849000,248000,#N/A,#N/A
1349436,1,1,#N/A,1081392000,#N/A,568475000,#N/A,512917000,#N/A,#N/A,#N/A
1349929,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1350102,0,0,#N/A,11614841,#N/A,#N/A,#N/A,-13991076,#N/A,#N/A,#N/A
1350593,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,167200000,#N/A,#N/A
1350653,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27090000,#N/A,#N/A
1351051,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1351285,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1351345,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1351541,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1352010,0,0,37383000,925811000,#N/A,144399000,24763000,781412000,#N/A,#N/A,#N/A
1352302,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1352952,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1353283,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1353538,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1353741,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1353970,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1354327,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1355001,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1355096,0,0,372000000,20355000000,#N/A,13494000000,#N/A,6772000000,#N/A,#N/A,#N/A
1355754,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1355786,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1356090,1,1,-32590000,949068000,-44912000,379820000,-44137000,560237000,46002000,#N/A,#N/A
1356104,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1356576,0,0,16296000,309568000,#N/A,117813000,14320000,191755000,#N/A,#N/A,#N/A
1356949,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1357204,0,0,113880000,3227382000,#N/A,#N/A,56120000,#N/A,215705000,#N/A,#N/A
1357326,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1357361,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1357369,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1357371,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1357459,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1357615,0,0,-33000000,4144000000,-86000000,3399000000,-87000000,757000000,1190000000,#N/A,#N/A
1358071,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15544307866,#N/A
1358356,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1358403,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1358483,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1358651,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1395600000,#N/A,#N/A
1358654,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1358831,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1359555,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,515000,#N/A,#N/A
1359841,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1359931,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1360530,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1360604,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1360886,1,0,-1333000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1360901,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1361113,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1361248,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1361394,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,232400000,#N/A,#N/A
1361470,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1361538,0,1,#N/A,1170567000,14766000,671997000,14470000,#N/A,#N/A,#N/A,#N/A
1361658,0,1,#N/A,9819000000,164000000,9101000000,164000000,714000000,#N/A,#N/A,#N/A
1361937,0,0,#N/A,1606770000,#N/A,#N/A,-165672000,#N/A,52441000,#N/A,#N/A
1361983,0,0,-704000,506154000,#N/A,224286000,-3205000,281221000,46832000,#N/A,#N/A
1362004,0,0,21965000,1085571000,#N/A,519567000,12673000,566004000,289559000,#N/A,#N/A
1362190,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1362468,0,0,#N/A,1671576000,#N/A,1197954000,#N/A,473622000,#N/A,#N/A,#N/A
1362705,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1362988,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,204653000,#N/A,#N/A
1363573,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1363829,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,208836000,#N/A,#N/A
1363851,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1364479,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1364541,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1364742,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1364885,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1364954,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1364962,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1365038,0,0,#N/A,101252000,#N/A,21502000,#N/A,79750000,#N/A,#N/A,#N/A
1365101,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1365135,0,0,-313500000,9419600000,-355000000,8517400000,#N/A,#N/A,1371700000,#N/A,#N/A
1365216,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73024000,#N/A,#N/A
1365555,0,0,#N/A,22614668000,93834000,19147697000,71355000,3269103000,#N/A,#N/A,#N/A
1365916,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22238000,#N/A,#N/A
1366246,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1366541,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1366684,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1366868,0,0,-16804000,#N/A,#N/A,#N/A,#N/A,#N/A,24395000,#N/A,#N/A
1367064,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1367311,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1367644,0,0,#N/A,970111000,37392000,373906000,#N/A,596200000,#N/A,#N/A,#N/A
1367832,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A
1367920,0,0,-12152000,#N/A,#N/A,#N/A,#N/A,#N/A,21000,#N/A,#N/A
1368265,1,0,#N/A,897257000,#N/A,403570000,#N/A,468865000,#N/A,#N/A,#N/A
1368308,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1368458,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1368514,0,0,#N/A,23685085,#N/A,28142347,#N/A,-4457262,#N/A,#N/A,#N/A
