,source,target,weight
9154,2992,3395,2.96
9155,2992,4282,2.56
9156,2993,19,2.12
9157,2993,1448,3.12
9158,2993,1702,2.56
9159,2993,2260,1.12
9160,2993,2637,3.12
9161,2993,3124,2.96
9162,2993,3167,3.12
9163,2993,3414,2.96
9164,2993,4023,3.12
9165,2994,2646,1.32
9166,2994,3341,1.3712
9167,2995,409,4.8672
9168,2995,417,2.6832
9169,2995,1048,3.12
9170,2995,1308,3.12
9171,2995,1601,1.72
9172,2995,2326,2.12
9173,2995,4282,2.56
9174,2996,1228,3.12
9175,2996,2077,3.12
9176,2996,2425,2.96
9177,2996,2937,3.922106497
9178,2996,3165,0.32
9179,2996,3210,3.12
9180,2996,3222,3.12
9181,2997,2101,2.12
9182,2997,2603,3.12
9183,2998,3394,2
9184,2999,2365,0.32
9185,2999,2853,0.3392
9186,2999,3177,0.56
9187,3000,206,3.12
9188,3000,768,3.12
9189,3000,861,2.822976
9190,3000,1222,1.12
9191,3000,1613,2.822976
9192,3000,2716,1.184
9193,3000,2784,1.986816
9194,3000,3037,3.12
9195,3000,3723,0.32
9196,3000,4251,2.56
9197,3000,4293,1.56
9198,3001,1419,2.96
9199,3001,2592,2.96
9200,3002,895,2.56
9201,3002,1039,3.12
9202,3002,1237,2.12
9203,3002,2136,3.12
9204,3002,2410,3.12
9205,3002,3181,3.12
9206,3002,4227,2.56
9207,3003,2079,2.96
9208,3004,974,1.16
9209,3005,759,3.12
9210,3005,795,1.96
9211,3005,1104,2.96
9212,3005,1467,3.12
9213,3005,2507,1.4
9214,3005,3625,2.7472
9215,3006,3324,1.8
9216,3006,3556,0.8
9217,3007,1089,0.56
9218,3008,407,3.12
9219,3008,520,2.56
9220,3008,1681,2.56
9221,3009,452,1.72
9222,3009,1985,0.32
9223,3010,1216,1.16
9224,3010,2436,3.12
9225,3010,4253,2.56
9226,3011,187,2.8
9227,3011,265,2.96
9228,3011,3913,3.12
9229,3012,65,1.1872
9230,3012,1383,2.56
9231,3012,2552,2.56
9232,3012,2925,1.1872
9233,3012,3015,0.72
9234,3012,3277,2.56
9235,3012,3501,1.56
9236,3013,1339,4.8672
9237,3014,1694,0.32
9238,3015,1338,0.3392
9239,3015,2334,2.12
9240,3015,2444,1.96
9241,3017,2498,0.6272
9242,3017,2655,1.12
9243,3017,3018,0.6272
9244,3017,3019,0.3392
9245,3018,2498,0.6272
9246,3018,2655,1.12
9247,3018,3019,0.3392
9248,3019,1843,1.56
9249,3019,2498,0.3392
9250,3019,2655,0.72
9251,3019,2810,2.96
9252,3019,3169,1.56
9253,3020,1379,2.96
9254,3020,1921,3.12
9255,3020,3806,7.592832
9256,3020,4175,6.540416
9257,3021,1552,0.72
9258,3026,519,2.12
9259,3026,3636,3.12
9260,3028,1240,2.6576
9261,3029,3814,1.12
9262,3038,1901,3.12
9263,3039,310,1.56
9264,3039,2021,1.56
9265,3039,2894,1.72
9266,3039,3256,0.32
9267,3039,3407,1.72
9268,3039,3492,0.72
9269,3040,1523,2.12
9270,3040,1703,2.4
9271,3040,2193,3.12
9272,3040,3049,1.72
9273,3040,3088,3.12
9274,3040,3725,1.72
9275,3041,1902,0.72
9276,3041,2585,1.12
9277,3041,2645,0.72
9278,3041,2783,0.09900032
9279,3041,2985,1.12
9280,3041,3265,1.12
9281,3041,3744,1.56
9282,3041,4118,2.12
9283,3042,1227,3.12
9284,3042,1374,3.12
9285,3042,1455,2.12
9286,3042,1543,3.12
9287,3042,1762,2.12
9288,3042,1765,2.96
9289,3042,1959,3.12
9290,3042,2253,1.56
9291,3042,2285,2.56
9292,3042,2773,3.12
9293,3042,3295,3.12
9294,3042,3518,2.56
9295,3042,3917,1.56
9296,3043,4256,2.8
9297,3044,3626,54.72230368
9298,3045,19,2.8
9299,3045,2158,2.96
9300,3045,2724,2.56
9301,3045,3208,2.8
9302,3046,428,2.96
9303,3046,2754,1.8
9304,3046,4011,2.96
9305,3047,2474,1.72
9306,3047,2651,1.72
9307,3047,2673,1.16
9308,3047,3097,1.72
9309,3047,3667,1.16
9310,3047,4023,1.72
9311,3048,35,2.8
9312,3048,2889,2.8
9313,3049,1568,2.56
9314,3049,4095,1.96
9315,3049,4235,2.56
9316,3050,585,1.16
9317,3050,1592,2.56
9318,3050,2193,1.56
9319,3050,2407,2.4
9320,3050,2817,1.56
9321,3050,3181,2.56
9322,3051,1156,0.32
9323,3051,2313,2.56
9324,3051,3060,1.72
9325,3051,3120,3.12
9326,3051,3287,2.56
9327,3051,3461,2.56
9328,3052,2847,0.04243456
9329,3052,4086,2.4
9330,3052,4087,2.4
9331,3052,4088,2.4
9332,3053,493,2.96
9333,3053,3679,2.12
9334,3054,2044,0.32
9335,3054,3102,0.32
9336,3055,966,3.12
9337,3056,976,1.96
9338,3056,1154,3.12
9339,3057,1558,3.12
9340,3061,2013,0.4917248
9341,3061,2411,0.2515968
9342,3061,2595,0.2515968
9343,3061,3062,0.2515968
9344,3061,3744,2.53664
9345,3062,2013,0.2515968
9346,3062,2411,0.0114688
9347,3062,2595,0.0114688
9348,3062,3744,1.03584
9349,3065,1733,2.3696
9350,3065,1781,2.56
9351,3065,2081,2.96
9352,3065,2208,2.12
9353,3065,2321,2.96
9354,3065,2489,2.56
9355,3065,3002,2.12
9356,3065,3206,2.8
9357,3065,3232,3.744
9358,3065,3540,2.8
9359,3065,3821,3.12
9360,3065,4142,3.12
9361,3066,0,2.56
9362,3066,101,2.96
9363,3066,490,2.56
9364,3066,872,3.12
9365,3066,961,3.12
9366,3066,1615,3.12
9367,3066,2061,2.7472
9368,3066,3361,3.12
9369,3067,583,1.16
9370,3067,1585,0.32
9371,3067,1960,1.72
9372,3067,2449,0.32
9373,3067,3301,1.16
9374,3068,2053,2.56
9375,3068,2442,2.12
9376,3069,2013,0.4917248
9377,3069,2112,0.2515968
9378,3069,2189,0.2515968
9379,3069,2270,0.2515968
9380,3069,2364,0.2515968
9381,3069,2411,0.2515968
9382,3069,2595,0.2515968
9383,3069,2601,0.2515968
9384,3069,2632,0.2515968
9385,3069,2645,0.2496
9386,3069,2681,0.2515968
9387,3069,2776,0.2515968
9388,3069,2798,0.2515968
9389,3069,2887,0.2515968
9390,3069,2888,0.2515968
9391,3069,3061,0.4917248
9392,3069,3062,0.2515968
9393,3069,3275,0.4917248
9394,3069,3527,0.928256
9395,3069,3744,2.53664
9396,3069,4118,0.66304
9397,3070,972,2.56
9398,3070,1281,4.8672
9399,3070,1982,2.4592
9400,3070,2619,2.96
9401,3070,2817,3.12
9402,3070,2897,3.12
9403,3070,3373,3.12
9404,3070,4230,2.96
9405,3071,2394,3.12
9406,3072,1254,3.12
9407,3072,1724,2.12
9408,3072,3146,2.56
9409,3073,509,1.0256
9410,3073,700,3.12
9411,3073,736,2.56
9412,3073,1502,3.12
9413,3073,2337,3.12
9414,3073,3223,2.56
9415,3073,3769,2.96
9416,3073,3985,2.56
9417,3073,4261,2.56
9418,3074,260,1.56
9419,3074,1529,2.96
9420,3075,1006,3.12
9421,3075,1779,2.12
9422,3075,1820,2.12
9423,3075,3593,3.12
9424,3076,894,3.12
9425,3076,3427,2.56
9426,3076,3508,1.72
9427,3077,1815,3.12
9428,3077,2313,4.8672
9429,3078,1051,2.96
9430,3078,1281,2.96
9431,3078,1546,2.96
9432,3078,1616,2.96
9433,3078,2060,1.96
9434,3079,338,4.670016
9435,3079,1345,3.12
9436,3080,1639,0.72
9437,3080,1879,0.72
9438,3080,2327,0.32
9439,3080,2442,1.72
9440,3080,3233,0.56
9441,3082,430,3.12
9442,3082,1240,3.12
9443,3082,2303,5.84064
9444,3082,3429,3.12
9445,3082,3668,1.96
9446,3082,3984,2.4
9447,3083,207,3.12
9448,3083,399,2.56
9449,3083,429,3.12
9450,3083,1240,3.12
9451,3083,1366,2.56
9452,3083,1521,2.96
9453,3083,2538,2.96
9454,3083,3668,4.8672
9455,3083,3730,7.592832
9456,3083,4035,4.6176
9457,3083,4272,2.56
9458,3085,2258,0.32
9459,3086,2594,1.56
9460,3086,2878,2.56
9461,3086,3633,1.56
9462,3087,628,2.4592
9463,3087,772,4.8672
9464,3087,2883,3.12
9465,3087,3593,1.72
9466,3087,3805,6.230016
9467,3087,3915,2.56
9468,3089,1097,3.12
9469,3089,3060,1.72
9470,3090,1280,2.12
9471,3090,1688,3.12
9472,3090,2728,2.12
9473,3092,2405,0.72
9474,3093,1740,3.12
9475,3093,3559,2.12
9476,3094,107,3.12
9477,3094,978,3.12
9478,3094,1054,0.72
9479,3095,1051,3.12
9480,3095,1736,0.72
9481,3095,2206,1.72
9482,3095,2775,0.32
9483,3095,3643,2.56
9484,3096,490,2.96
9485,3096,1989,3.12
9486,3097,479,3.12
9487,3097,964,1.56
9488,3097,2727,3.12
9489,3097,4208,2.8
9490,3098,2246,3.12
9491,3100,2049,3.12
9492,3103,460,2.12
9493,3103,490,3.12
9494,3103,519,2.12
9495,3103,1267,3.12
9496,3103,2177,3.12
9497,3104,102,2.12
9498,3104,226,3.12
9499,3104,613,2.12
9500,3104,839,2.96
9501,3105,876,2.96
9502,3105,1812,3.12
9503,3105,1901,11.84481792
9504,3105,2931,3.12
9505,3105,3348,2.12
9506,3105,4004,9.76400896
9507,3106,3198,3.12
9508,3106,3279,2.96
9509,3107,2097,1.004096
9510,3107,2358,0.8
9511,3108,691,2.56
9512,3108,1470,2.12
9513,3108,1640,2.96
9514,3109,901,3.12
9515,3110,2552,0.96
9516,3110,3213,0.56
9517,3110,3866,0.8
9518,3111,1740,3.12
9519,3111,3093,2.6832
9520,3111,3559,2.12
9521,3112,1347,2.56
9522,3112,2736,3.12
9523,3112,2772,3.12
9524,3112,4284,2.56
9525,3113,1055,2.12
9526,3113,2307,0.72
9527,3113,3737,1.6592
9528,3113,4108,1.3136
9529,3114,3301,1.72
9530,3114,3315,4.704
9531,3114,3430,1.72
9532,3114,3503,0.32
9533,3114,3670,1.9856
9534,3114,3722,1.16
9535,3114,4002,1.56
9536,3115,1564,0.034541897
9537,3115,3116,1.12
9538,3116,1564,1.12
9539,3117,2193,1.56
9540,3117,2442,1.96
9541,3117,3120,2.96
9542,3117,3181,2.96
9543,3117,3868,1.56
9544,3118,494,3.12
9545,3118,1652,3.12
9546,3118,2103,3.12
9547,3119,1684,3.12
9548,3120,177,1.56
9549,3120,796,1.12
9550,3120,1879,0.72
9551,3120,2206,3.9936
9552,3120,2266,2.12
9553,3120,2442,1.7472
9554,3120,2627,2.12
9555,3120,3373,3.12
9556,3120,3461,2.56
9557,3120,3643,2.56
9558,3121,698,3.12
9559,3121,4169,2.56
9560,3122,635,2.56
9561,3124,1842,1.16
9562,3125,909,1.56
9563,3125,1739,2.8
9564,3130,3163,2.8
9565,3131,1599,0.8
9566,3132,2291,8.7220224
9567,3132,3316,3.12
9568,3132,3328,5.980416
9569,3132,3546,2.56
9570,3132,4081,2.96
9571,3133,67,2.6832
9572,3133,412,3.12
9573,3133,1287,0.72
9574,3133,2265,2.96
9575,3133,2521,2.12
9576,3133,3860,1.72
9577,3133,4006,4.8672
9578,3134,116,0.72
9579,3134,2651,2.6576
9580,3134,2680,0.72
9581,3134,3165,0.72
9582,3135,3271,1.12
9583,3135,3400,1.12
9584,3135,3790,2
9585,3136,374,2.12
9586,3136,578,3.12
9587,3136,599,1.538432
9588,3136,1282,4.8672
9589,3136,1478,2.72
9590,3137,2576,0.8945664
9591,3137,3198,1.395523584
9592,3137,3247,0.8945664
9593,3137,3817,1.48581396
9594,3139,791,2.4
9595,3139,1542,2.56
9596,3139,2729,1.16
9597,3139,2736,2.56
9598,3139,4011,2.4
9599,3140,2210,2.12
9600,3140,3548,7.592832
9601,3140,3858,18.47791596
9602,3141,1106,0.72
9603,3141,1233,1.72
9604,3141,1843,0.72
9605,3141,2410,1.56
9606,3141,3053,1.72
9607,3141,3420,1.72
9608,3141,3695,1.72
9609,3143,1703,1.56
9610,3143,3151,2.96
9611,3143,3738,2.96
9612,3144,1918,1.8
9613,3144,3332,1.8
9614,3145,3697,0.062798561
9615,3145,3972,4.144
9616,3147,3178,2
9617,3150,2446,1.16
9618,3151,1703,1.72
9619,3152,2592,11.84481792
9620,3153,303,3.12
9621,3153,1241,3.12
9622,3153,1651,3.12
9623,3153,2160,83.51733574
9624,3153,2210,3.12
9625,3153,2843,3.12
9626,3153,3203,3.12
9627,3153,3537,1.72
9628,3153,3904,3.12
9629,3154,1974,1.56
9630,3154,2637,2.96
9631,3154,2671,1.96
9632,3154,2884,1.96
9633,3154,4263,2.4
9634,3155,3667,2
9635,3156,2281,0.32
9636,3156,2291,5.31563776
9637,3156,3132,5.31563776
9638,3156,3316,1.72
9639,3156,3328,1.366912
9640,3156,3686,1.16
9641,3156,4081,1.56
9642,3156,4216,1.004096
9643,3157,1773,1.72
9644,3157,2619,1.56
9645,3157,2653,0.56
9646,3158,3395,2.12
9647,3159,638,3.12
9648,3159,725,2.56
9649,3159,1420,3.12
9650,3159,1831,2.8
9651,3159,2878,2.96
9652,3159,2978,2.96
9653,3159,3086,2.4
9654,3159,3633,1.96
9655,3160,1937,3.12
9656,3160,3135,4.110016
9657,3160,3790,2.56
9658,3161,1977,2.96
9659,3162,1217,2
9660,3162,1811,2
9661,3163,1510,1.96
9662,3163,3725,1.56
9663,3164,2312,3.12
9664,3164,2313,2.56
9665,3164,2761,4.8672
9666,3164,3051,3.12
9667,3164,3287,2.56
9668,3165,2651,1.72
9669,3165,2937,0.32
9670,3166,2539,2.0496
9671,3167,207,2.8
9672,3167,744,2.96
9673,3167,3124,2.96
9674,3169,2273,0.32
9675,3169,2777,1.72
9676,3169,3181,0.72
9677,3172,2731,1.8
9678,3175,2014,3.12
9679,3177,3430,2.96
9680,3182,60,3.12
9681,3182,268,3.12
9682,3182,706,3.12
9683,3182,1323,3.12
9684,3182,1324,3.12
9685,3182,3497,2.4592
9686,3182,4140,2.9936
9687,3183,2927,0.32
9688,3184,1421,1.8
9689,3184,3807,2.808
9690,3184,4212,1.4
9691,3185,465,2.56
9692,3185,1036,1.16
9693,3185,1094,1.56
9694,3185,1097,2.4
9695,3185,1120,2.56
9696,3185,1185,2.56
9697,3185,1933,1.16
9698,3186,1,2.56
9699,3186,139,2.96
9700,3186,187,3.12
9701,3186,191,3.12
9702,3186,333,3.12
9703,3186,453,2.6832
9704,3186,511,2.56
9705,3186,778,1.72
9706,3186,982,2.56
9707,3186,2100,8.295828092
9708,3186,2721,3.12
9709,3186,2770,3.12
9710,3186,2967,2.4
9711,3186,3743,2.56
9712,3186,3932,3.12
9713,3187,1093,2.8
9714,3187,2725,2.4
9715,3187,2748,2.4
9716,3187,3141,1.56
9717,3188,1956,0.32
9718,3188,3284,0.32
9719,3189,2067,3.12
9720,3189,2645,1.72
9721,3189,2702,1.72
9722,3189,2871,2.12
9723,3189,2919,1.72
9724,3189,3012,2.12
9725,3189,3015,1.72
9726,3189,3293,3.12
9727,3189,4118,3.12
9728,3189,4288,2.56
9729,3190,206,1.56
9730,3190,207,1.72
9731,3190,556,2.4
9732,3190,2549,2
9733,3190,2922,2.6832
9734,3190,3306,2.12
9735,3190,4210,2.96
9736,3190,4251,1.56
9737,3191,17,2.96
9738,3191,25,2.96
9739,3191,271,1.72
9740,3191,3588,1.72
9741,3191,4062,1.4
9742,3192,1190,2.12
9743,3192,4296,2.56
9744,3193,15,1.72
9745,3193,17,1.72
9746,3193,25,1.72
9747,3193,333,0.8992
9748,3193,428,1.56
9749,3193,1694,0.32
9750,3193,1829,1.72
9751,3193,1958,1.72
9752,3193,2028,1.16
9753,3194,1400,2.96
9754,3195,148,1.56
9755,3195,396,0.96
9756,3195,397,1.4
9757,3195,410,1.96
9758,3195,584,0.56
9759,3195,764,0.050309398
9760,3195,1348,2.12
9761,3195,1727,0.050309398
9762,3195,1865,2.56
9763,3195,1958,1.96
9764,3195,2549,1.96
9765,3195,3152,1.96
9766,3195,3367,2.56
9767,3195,3429,12.75741092
9768,3195,3740,2.12
9769,3195,4173,1.013025761
9770,3196,1367,1.96
9771,3197,411,1.72
9772,3197,2717,1.72
9773,3197,3376,3.12
9774,3198,511,3.12
9775,3198,2576,1.0902528
9776,3198,3247,1.0902528
9777,3198,3817,1.395523584
9778,3199,2409,1.12
9779,3199,2474,1.56
9780,3199,2721,3.12
9781,3199,3124,2.56
9782,3199,3299,2.12
9783,3201,2236,0.72
9784,3201,2430,2.12
9785,3202,2766,0.32
9786,3202,3418,0.32
9787,3203,2160,3.12
9788,3203,2621,1.16
9789,3205,1690,0.32
9790,3205,1823,0.32
9791,3205,3569,0.32
9792,3205,3633,0.32
9793,3207,1961,2.12
9794,3207,2989,1.12
9795,3208,4179,2.4
9796,3210,2937,3.12
9797,3217,3301,3.446976
9798,3218,33,3.12
9799,3218,49,2.56
9800,3218,1597,3.12
9801,3218,1793,2.4
9802,3218,2308,1.72
9803,3218,2521,0.72
9804,3218,3096,3.12
9805,3218,3764,0.72
9806,3218,4181,0.96
9807,3219,1924,3.12
9808,3219,2730,1.72
9809,3219,2953,3.12
9810,3219,4009,2.56
9811,3220,412,1.72
9812,3220,595,2.16
9813,3220,3812,1.72
9814,3221,469,2.56
9815,3221,588,3.12
9816,3221,859,2.12
9817,3221,1080,3.12
9818,3221,1107,2.56
9819,3221,1194,2.56
9820,3222,10,3.12
9821,3222,691,3.12
9822,3222,2200,3.12
9823,3222,2937,3.12
9824,3222,3590,3.12
9825,3223,509,1.72
9826,3224,206,1.72
9827,3224,861,0.778752
9828,3224,1255,3.12
9829,3224,1613,0.778752
9830,3224,2716,0.72
9831,3224,3000,0.638976
9832,3224,3723,1.72
9833,3224,4251,1.16
9834,3225,692,0.72
9835,3225,1167,2.96
9836,3225,1203,2.12
9837,3225,1700,2.72
9838,3225,1911,3.12
9839,3225,2099,2.8
9840,3225,2264,2.96
9841,3225,2523,2.8
9842,3225,3321,2.96
9843,3225,3593,2.12
9844,3225,3915,1.96
9845,3226,368,1.72
9846,3226,467,3.12
9847,3226,1348,3.12
9848,3226,1497,3.12
9849,3226,1801,3.12
9850,3226,2426,3.12
9851,3226,3339,1.72
9852,3227,359,3.12
9853,3227,1213,3.12
9854,3228,2777,2.12
9855,3228,2807,2.12
9856,3229,479,3.12
9857,3229,2251,0.72
9858,3229,2432,2.96
9859,3229,2751,3.12
9860,3229,2770,3.12
9861,3229,3299,2.12
9862,3230,974,3.12
9863,3230,2470,3.12
9864,3231,342,2.96
9865,3231,1049,1.96
9866,3231,1523,2.8
9867,3231,1623,2.96
9868,3232,1733,1.7456
9869,3232,1781,1.0592
9870,3232,2205,2.56
9871,3232,2208,1.56
9872,3232,2266,2
9873,3232,3206,2.8336
9874,3232,3680,1.96
9875,3233,1843,1.12
9876,3233,2338,1.12
9877,3233,3141,0.72
9878,3234,22,2.56
9879,3234,200,1.72
9880,3234,294,2.56
9881,3234,540,1.72
9882,3234,686,2.56
9883,3234,1097,1.72
9884,3234,1212,1.72
9885,3234,2724,3.12
9886,3234,2817,1.16
9887,3234,3089,1.72
9888,3234,3152,3.12
9889,3234,3459,1.72
9890,3234,3928,1.055073178
9891,3234,4092,1.96
9892,3234,4238,1.4
9893,3236,1521,1.96
9894,3236,3592,3.12
9895,3237,3052,1.72
9896,3238,444,3.12
9897,3238,1916,1.16
9898,3238,2437,3.12
9899,3238,3033,1.72
9900,3239,1056,2.8
9901,3240,265,3.12
9902,3242,519,2.3456
9903,3248,2369,3.12
9904,3248,4259,2.4
9905,3249,2524,1.96
9906,3249,2525,1.96
9907,3249,2526,1.96
9908,3249,3250,3.12
9909,3249,3403,3.12
9910,3249,3404,3.12
9911,3249,3405,3.12
9912,3249,3553,3.12
9913,3249,3574,3.12
9914,3249,3594,3.12
9915,3249,3614,3.12
9916,3249,3641,3.12
9917,3249,3665,3.12
9918,3249,3704,3.12
9919,3249,3768,3.12
9920,3249,3832,3.12
9921,3249,3853,3.12
9922,3249,3880,3.12
9923,3249,3913,3.12
9924,3249,3923,3.12
9925,3249,3948,3.12
9926,3249,3994,3.12
9927,3249,4041,3.12
9928,3249,4042,3.12
9929,3249,4043,3.12
9930,3249,4044,3.12
9931,3249,4045,3.12
9932,3249,4046,3.12
9933,3249,4117,3.12
9934,3249,4154,2.96
9935,3249,4172,2.96
9936,3249,4194,2.96
9937,3250,2524,1.96
9938,3250,2525,1.96
9939,3250,2526,1.96
9940,3250,3403,3.12
9941,3250,3404,3.12
9942,3250,3405,3.12
9943,3250,3553,3.12
9944,3250,3574,3.12
9945,3250,3594,3.12
9946,3250,3614,3.12
9947,3250,3641,3.12
9948,3250,3665,3.12
9949,3250,3704,3.12
9950,3250,3768,3.12
9951,3250,3832,3.12
9952,3250,3853,3.12
9953,3250,3880,3.12
9954,3250,3913,3.12
9955,3250,3923,3.12
9956,3250,3948,3.12
9957,3250,3994,3.12
9958,3250,4041,3.12
9959,3250,4042,3.12
9960,3250,4043,3.12
9961,3250,4044,3.12
9962,3250,4045,3.12
9963,3250,4046,3.12
9964,3250,4117,3.12
9965,3250,4154,2.96
9966,3250,4172,2.96
9967,3250,4194,2.96
9968,3251,394,3.12
9969,3251,414,4.8672
9970,3251,460,11.23739136
9971,3251,471,2.822976
9972,3251,547,1.72
9973,3251,1054,2.12
9974,3251,2621,1.16
9975,3251,2654,0.32
9976,3252,173,2
9977,3252,1317,2
9978,3253,2766,0.0512
9979,3253,3202,0.0512
9980,3254,55,3.12
9981,3254,482,3.12
9982,3254,803,1.12
9983,3254,1490,3.12
9984,3254,2201,2.96
9985,3254,3361,2.12
9986,3255,2683,3.12
9987,3255,3471,4.769856
9988,3255,3636,1.96
9989,3255,3855,1.96
9990,3256,310,1.56
9991,3256,3407,1.72
9992,3256,3492,0.72
9993,3257,400,1.56
9994,3257,646,2.96
9995,3257,842,2
9996,3257,1261,1.56
9997,3257,1697,3.12
9998,3257,1737,1.56
9999,3257,1839,1.72
10000,3257,2079,3.12
10001,3257,2852,1.56
10002,3257,3775,2.56
10003,3258,2005,3.12
10004,3258,2457,2.56
10005,3258,3053,3.12
10006,3258,3239,1.4
10007,3258,3679,2.12
10008,3259,428,1.72
10009,3259,506,0.72
10010,3259,507,1.16
10011,3259,647,1.9856
10012,3260,1342,2.96
10013,3260,2408,4.8672
10014,3260,2611,0.56
10015,3260,3940,2.96
10016,3261,354,2.12
10017,3261,432,1.09834496
10018,3261,571,1.96
10019,3261,787,2.12
10020,3261,1771,2.12
10021,3261,1945,2.12
10022,3261,2472,1.56
10023,3261,2491,1.12
10024,3262,4167,2.96
10025,3263,3861,0.393472
10026,3263,4075,1.16
10027,3263,4142,0.3392
10028,3263,4313,1.0256
10029,3264,242,1.72
10030,3264,1512,3.12
10031,3264,1817,2.56
10032,3264,2336,1.96
10033,3264,2621,1.16
10034,3264,3203,2
10035,3264,3872,3.12
10036,3265,2585,1.12
10037,3265,2645,0.72
10038,3265,2783,0.72
10039,3265,2985,6.633098035
10040,3265,3744,1.56
10041,3265,4242,3.4336
10042,3266,3022,0.32
10043,3266,3368,0.72
10044,3267,1650,1.12
10045,3267,2169,0.8
10046,3267,2927,0.72
10047,3268,33,1.72
10048,3268,596,1.72
10049,3268,1844,1.56
10050,3268,2685,1.72
10051,3268,4140,1.4
10052,3269,2168,3.12
10053,3270,1171,3.12
10054,3271,3691,1.56
10055,3272,2472,2
10056,3274,3474,1.56
10057,3274,3807,0.32
10058,3275,2013,0.4917248
10059,3275,2364,0.2515968
10060,3275,2411,0.2515968
10061,3275,2595,0.2515968
10062,3275,2632,0.2515968
10063,3275,2681,0.2515968
10064,3275,2776,0.2515968
10065,3275,2887,0.2515968
10066,3275,2888,0.2515968
10067,3275,3061,0.4917248
10068,3275,3062,0.2515968
10069,3275,3744,2.53664
10070,3276,25,3.12
10071,3276,584,3.12
10072,3276,2719,3.12
10073,3276,3172,1.72
10074,3276,3686,3.12
10075,3277,398,2.96
10076,3277,929,2.96
10077,3277,2552,3.12
10078,3277,2622,1.72
10079,3277,3684,2.96
10080,3277,4025,1.72
10081,3277,4026,1.72
10082,3278,959,2.12
10083,3278,3462,3.12
10084,3278,3563,3.12
10085,3278,3565,3.12
10086,3280,1925,1.72
10087,3283,269,1.12
10088,3283,2161,1.56
10089,3283,3590,3.12
10090,3284,1956,0.32
10091,3285,1042,1.12
10092,3285,1515,2.12
10093,3285,1519,2.12
10094,3285,2272,0.72
10095,3285,2689,1.12
10096,3286,1219,2.56
10097,3286,3422,3.12
10098,3286,4036,1.72
10099,3287,2136,3.12
10100,3287,2313,2
10101,3287,2407,2.96
10102,3287,2817,3.12
10103,3287,3940,2.96
10104,3289,1172,3.3072
10105,3290,4104,2.96
10106,3291,2048,1.72
10107,3291,2854,1.72
10108,3291,3026,3.12
10109,3295,2694,2.96
10110,3296,3474,5.159232
10111,3297,3568,0.72
10112,3302,1592,3.12
10113,3302,3051,3.12
10114,3302,3169,1.72
10115,3302,3499,2.96
10116,3302,3738,3.12
10117,3302,4105,3.4336
10118,3303,2808,0.32
10119,3303,3330,0.32
10120,3303,3371,0.32
10121,3303,3446,0.32
10122,3303,3470,0.32
10123,3303,3496,0.32
10124,3303,3522,0.32
10125,3303,3562,0.32
10126,3303,3581,0.32
10127,3303,3622,0.32
10128,3303,3632,0.32
10129,3303,3658,0.32
10130,3303,3705,0.32
10131,3303,3731,0.32
10132,3303,3767,0.32
10133,3303,3815,0.32
10134,3303,3816,0.32
10135,3303,3879,0.32
10136,3303,3927,0.32
10137,3303,3973,0.32
10138,3303,4001,0.32
10139,3303,4071,0.32
10140,3304,127,1.72
10141,3304,2392,0.56
10142,3304,3052,1.72
10143,3304,3237,8.59E-07
10144,3304,3888,0.72
10145,3304,4007,1.56
10146,3305,791,3.12
10147,3305,793,3.12
10148,3305,2114,2.12
10149,3305,2254,3.12
10150,3305,2311,2.96
10151,3305,2643,3.12
10152,3305,3783,3.12
10153,3305,3864,3.12
10154,3306,206,2.56
10155,3306,252,2.56
10156,3306,1981,2.56
10157,3306,4251,2.56
10158,3307,866,1.72
10159,3307,1099,2.12
10160,3307,1169,1.56
10161,3307,1347,1.16
10162,3307,1940,3.12
10163,3307,1944,1.56
10164,3307,2029,2.96
10165,3307,2075,10.54135308
10166,3307,2754,2.4
10167,3307,2772,1.72
10168,3307,2987,2.96
10169,3307,3112,1.72
10170,3307,3273,0.32
10171,3308,1367,1.72
10172,3309,1154,2.96
10173,3309,1371,4.8672
10174,3309,1406,1.8
10175,3309,1499,1.96
10176,3309,3175,2.96
10177,3309,3638,3.12
10178,3309,4062,3.12
10179,3310,1370,3.12
10180,3311,1227,3.12
10181,3311,1374,3.12
10182,3312,880,2.96
10183,3312,1281,2.8
10184,3312,1924,2.96
10185,3312,2311,2.8
10186,3312,3025,0.4992
10187,3312,4024,2.8
10188,3313,782,1.16
10189,3313,3736,2.96
10190,3314,35,2.8
10191,3314,750,2.96
10192,3314,872,2.96
10193,3314,1602,2.96
10194,3314,1954,1.56
10195,3314,2049,1.56
10196,3314,2061,1.16
10197,3314,2936,2.96
10198,3314,3048,2.52
10199,3314,3094,2.4
10200,3314,3283,1.96
10201,3314,3450,2.96
10202,3314,4136,2.8
10203,3315,392,2.8
10204,3316,1012,3.12
10205,3316,2291,3.12
10206,3316,3328,3.12
10207,3316,3686,3.12
10208,3316,4081,5.299256467
10209,3317,520,3.12
10210,3317,3325,2.56
10211,3317,3685,1.72
10212,3318,2325,0.72
10213,3318,2511,0.56
10214,3318,3419,0.56
10215,3319,2166,2.12
10216,3319,3370,1.12
10217,3319,3428,1.12
10218,3319,3517,1.12
10219,3321,2099,66.55242728
10220,3321,2264,66.55242728
10221,3321,3984,2.96
10222,3322,1049,2.12
10223,3322,3915,1.56
10224,3323,37,2.56
10225,3324,2980,2.8
10226,3324,3240,2.96
10227,3325,1374,3.12
